SnomedCTConceptId,Term,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7334911000001102,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Approved Prescription Services) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7334911000001102,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Approved Prescription Services),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7334911000001102,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Teva UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7338611000001103,Ramipril 1.25mg capsules (Zentiva Pharma UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7338611000001103,Ramipril 1.25mg capsules (Zentiva Pharma UK Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7338611000001103,Ramipril 1.25mg capsules (Sterwin Medicines) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7338611000001103,Ramipril 1.25mg capsules (Sterwin Medicines),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7338611000001103,Ramipril 1.25mg capsules (Winthrop Pharmaceuticals UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7338611000001103,Ramipril 1.25mg capsules (Zentiva),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7338811000001104,Ramipril 1.25mg tablets (Zentiva Pharma UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7338811000001104,Ramipril 1.25mg tablets (Zentiva Pharma UK Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7338811000001104,Ramipril 1.25mg tablets (Sterwin Medicines) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7338811000001104,Ramipril 1.25mg tablets (Sterwin Medicines),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7338811000001104,Ramipril 1.25mg tablets (Winthrop Pharmaceuticals UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7338811000001104,Ramipril 1.25mg tablets (Zentiva),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7339011000001100,Ramipril 2.5mg tablets (Zentiva Pharma UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7339011000001100,Ramipril 2.5mg tablets (Zentiva Pharma UK Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7339011000001100,Ramipril 2.5mg tablets (Sterwin Medicines) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7339011000001100,Ramipril 2.5mg tablets (Sterwin Medicines),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7339011000001100,Ramipril 2.5mg tablets (Winthrop Pharmaceuticals UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7339011000001100,Ramipril 2.5mg tablets (Zentiva),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7339211000001105,Ramipril 5mg tablets (Zentiva Pharma UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7339211000001105,Ramipril 5mg tablets (Zentiva Pharma UK Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7339211000001105,Ramipril 5mg tablets (Sterwin Medicines) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7339211000001105,Ramipril 5mg tablets (Sterwin Medicines),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7339211000001105,Ramipril 5mg tablets (Winthrop Pharmaceuticals UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7339211000001105,Ramipril 5mg tablets (Zentiva),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7339411000001109,Ramipril 10mg tablets (Zentiva Pharma UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7339411000001109,Ramipril 10mg tablets (Zentiva Pharma UK Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7339411000001109,Ramipril 10mg tablets (Sterwin Medicines) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7339411000001109,Ramipril 10mg tablets (Sterwin Medicines),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7339411000001109,Ramipril 10mg tablets (Winthrop Pharmaceuticals UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7339411000001109,Ramipril 10mg tablets (Zentiva),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7385711000001106,Caralpha 20mg/12.5mg tablets (Alpharma Limited) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7385711000001106,Caralpha 20mg/12.5mg tablets (Alpharma Limited),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7385711000001106,Caralpha 20mg/12.5mg tablets (Actavis UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7385911000001108,Caralpha 10mg/12.5mg tablets (Alpharma Limited) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7385911000001108,Caralpha 10mg/12.5mg tablets (Alpharma Limited),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7385911000001108,Caralpha 10mg/12.5mg tablets (Actavis UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7391911000001105,Quinapril 5mg tablets (Viatris UK Healthcare Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7391911000001105,Quinapril 5mg tablets (Viatris UK Healthcare Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7391911000001105,Quinapril 5mg tablets (Generics (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7391911000001105,Quinapril 5mg tablets (Generics (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7391911000001105,Quinapril 5mg tablets (Mylan Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7391911000001105,Quinapril 5mg tablets (Mylan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7392211000001108,Quinapril 10mg tablets (Viatris UK Healthcare Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7392211000001108,Quinapril 10mg tablets (Viatris UK Healthcare Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7392211000001108,Quinapril 10mg tablets (Generics (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7392211000001108,Quinapril 10mg tablets (Generics (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7392211000001108,Quinapril 10mg tablets (Mylan Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7392211000001108,Quinapril 10mg tablets (Mylan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7392411000001107,Quinapril 20mg tablets (Viatris UK Healthcare Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7392411000001107,Quinapril 20mg tablets (Viatris UK Healthcare Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7392411000001107,Quinapril 20mg tablets (Generics (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7392411000001107,Quinapril 20mg tablets (Generics (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7392411000001107,Quinapril 20mg tablets (Mylan Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7392411000001107,Quinapril 20mg tablets (Mylan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7392611000001105,Quinapril 40mg tablets (Viatris UK Healthcare Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7392611000001105,Quinapril 40mg tablets (Viatris UK Healthcare Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7392611000001105,Quinapril 40mg tablets (Generics (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7392611000001105,Quinapril 40mg tablets (Generics (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7392611000001105,Quinapril 40mg tablets (Mylan Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7392611000001105,Quinapril 40mg tablets (Mylan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7396911000001100,Quinapril 5mg tablets (Approved Prescription Services) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7396911000001100,Quinapril 5mg tablets (Approved Prescription Services),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7396911000001100,Quinapril 5mg tablets (Teva UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7397111000001100,Quinapril 10mg tablets (Approved Prescription Services) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7397111000001100,Quinapril 10mg tablets (Approved Prescription Services),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7397111000001100,Quinapril 10mg tablets (Teva UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7397311000001103,Quinapril 20mg tablets (Approved Prescription Services) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7397311000001103,Quinapril 20mg tablets (Approved Prescription Services),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7397311000001103,Quinapril 20mg tablets (Teva UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7397511000001109,Quinapril 40mg tablets (Approved Prescription Services) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7397511000001109,Quinapril 40mg tablets (Approved Prescription Services),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7397511000001109,Quinapril 40mg tablets (Teva UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7433511000001100,Ramipril 10mg capsules (Viatris UK Healthcare Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7433511000001100,Ramipril 10mg capsules (Viatris UK Healthcare Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7433511000001100,Ramipril 10mg capsules (Generics (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7433511000001100,Ramipril 10mg capsules (Generics (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7433511000001100,Ramipril 10mg capsules (Mylan Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7433511000001100,Ramipril 10mg capsules (Mylan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7492911000001107,Co-zidocapt 12.5mg/25mg tablets (A A H Pharmaceuticals Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7492911000001107,Co-zidocapt 12.5mg/25mg tablets (A A H Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495011000001103,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (A A H Pharmaceuticals Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495011000001103,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (A A H Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495911000001104,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (A A H Pharmaceuticals Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495911000001104,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (A A H Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7496811000001101,Quinapril 5mg tablets (A A H Pharmaceuticals Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7496811000001101,Quinapril 5mg tablets (A A H Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7498511000001103,Quinapril 10mg tablets (A A H Pharmaceuticals Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7498511000001103,Quinapril 10mg tablets (A A H Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7498711000001108,Quinapril 20mg tablets (A A H Pharmaceuticals Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7498711000001108,Quinapril 20mg tablets (A A H Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7498911000001105,Quinapril 40mg tablets (A A H Pharmaceuticals Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7498911000001105,Quinapril 40mg tablets (A A H Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7513611000001102,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Unichem Plc) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7513611000001102,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Unichem Plc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7513611000001102,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (UniChem Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7513611000001102,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Alliance Healthcare (Distribution) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7513811000001103,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Unichem Plc) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7513811000001103,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Unichem Plc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7513811000001103,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (UniChem Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7513811000001103,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Alliance Healthcare (Distribution) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7514011000001106,Quinapril 5mg tablets (Unichem Plc) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7514011000001106,Quinapril 5mg tablets (Unichem Plc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7514011000001106,Quinapril 5mg tablets (UniChem Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7514011000001106,Quinapril 5mg tablets (Alliance Healthcare (Distribution) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7514211000001101,Quinapril 10mg tablets (Unichem Plc) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7514211000001101,Quinapril 10mg tablets (Unichem Plc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7514211000001101,Quinapril 10mg tablets (UniChem Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7514211000001101,Quinapril 10mg tablets (Alliance Healthcare (Distribution) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7514411000001102,Quinapril 20mg tablets (Unichem Plc) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7514411000001102,Quinapril 20mg tablets (Unichem Plc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7514411000001102,Quinapril 20mg tablets (UniChem Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7514411000001102,Quinapril 20mg tablets (Alliance Healthcare (Distribution) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7514611000001104,Quinapril 40mg tablets (Unichem Plc) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7514611000001104,Quinapril 40mg tablets (Unichem Plc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7514611000001104,Quinapril 40mg tablets (UniChem Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7514611000001104,Quinapril 40mg tablets (Alliance Healthcare (Distribution) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7658811000001109,Capoten 5mg/ml oral solution (Bristol-Myers Squibb Pharmaceuticals Limited) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7658811000001109,Capoten 5mg/ml oral solution (Bristol-Myers Squibb Pharmaceuticals Limited),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7658811000001109,Capoten 5mg/ml oral solution (Bristol-Myers Squibb Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7658811000001109,Capoten 5mg/ml oral solution (Imported (United States)),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7659911000001107,Captopril 5mg/ml oral solution sugar free (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7659911000001107,Captopril 5mg/ml oral solution sugar free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7816611000001107,Ramipril 1.25mg capsules (Ranbaxy (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7816611000001107,Ramipril 1.25mg capsules (Ranbaxy (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7817811000001108,Ramipril 2.5mg capsules (Ranbaxy (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7817811000001108,Ramipril 2.5mg capsules (Ranbaxy (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7846711000001109,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (Unichem Plc) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7846711000001109,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (Unichem Plc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7846711000001109,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (UniChem Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7846711000001109,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (Alliance Healthcare (Distribution) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7948711000001102,Lopace 2.5mg capsules (Discovery Pharmaceuticals) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7948711000001102,Lopace 2.5mg capsules (Discovery Pharmaceuticals),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7948711000001102,Lopace 2.5mg capsules (Discovery Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7948711000001102,Lopace 2.5mg capsules (Discovery Pharmaceuticals),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7948911000001100,Lopace 5mg capsules (Discovery Pharmaceuticals) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7948911000001100,Lopace 5mg capsules (Discovery Pharmaceuticals),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7948911000001100,Lopace 5mg capsules (Discovery Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7948911000001100,Lopace 5mg capsules (Discovery Pharmaceuticals),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7949111000001105,Lopace 10mg capsules (Discovery Pharmaceuticals) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7949111000001105,Lopace 10mg capsules (Discovery Pharmaceuticals),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7949111000001105,Lopace 10mg capsules (Discovery Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7949111000001105,Lopace 10mg capsules (Discovery Pharmaceuticals),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7977211000001106,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Kent Pharma (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7977211000001106,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Kent Pharma (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7977211000001106,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Kent Pharmaceuticals Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7977211000001106,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Kent Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7977511000001109,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Kent Pharma (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7977511000001109,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Kent Pharma (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7977511000001109,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Kent Pharmaceuticals Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7977511000001109,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Kent Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8044211000001102,Quinapril 5mg tablets (Genus Pharmaceuticals) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8044211000001102,Quinapril 5mg tablets (Genus Pharmaceuticals),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8044211000001102,Quinapril 5mg tablets (Genus Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8044511000001104,Quinapril 10mg tablets (Genus Pharmaceuticals) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8044511000001104,Quinapril 10mg tablets (Genus Pharmaceuticals),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8044511000001104,Quinapril 10mg tablets (Genus Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8044711000001109,Quinapril 20mg tablets (Genus Pharmaceuticals) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8044711000001109,Quinapril 20mg tablets (Genus Pharmaceuticals),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8044711000001109,Quinapril 20mg tablets (Genus Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8093311000001102,Quinapril 40mg tablets (Alpharma Limited) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8093311000001102,Quinapril 40mg tablets (Alpharma Limited),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8093311000001102,Quinapril 40mg tablets (Actavis UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8145711000001102,Lisicostad 10mg/12.5mg tablets (Genus Pharmaceuticals) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8145711000001102,Lisicostad 10mg/12.5mg tablets (Genus Pharmaceuticals),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8145711000001102,Lisicostad 10mg/12.5mg tablets (Genus Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8145911000001100,Lisicostad 20mg/12.5mg tablets (Genus Pharmaceuticals) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8145911000001100,Lisicostad 20mg/12.5mg tablets (Genus Pharmaceuticals),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8145911000001100,Lisicostad 20mg/12.5mg tablets (Genus Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8171311000001102,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Sandoz Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8171311000001102,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Sandoz Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8171711000001103,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Sandoz Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8171711000001103,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Sandoz Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8266111000001102,Ramipril 1.25mg capsules (Accord Healthcare Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8266111000001102,Ramipril 1.25mg capsules (Accord Healthcare Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8266111000001102,Ramipril 1.25mg capsules (Alpharma Limited) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8266111000001102,Ramipril 1.25mg capsules (Alpharma Limited),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8266111000001102,Ramipril 1.25mg capsules (Actavis UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8266411000001107,Ramipril 2.5mg capsules (Accord Healthcare Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8266411000001107,Ramipril 2.5mg capsules (Accord Healthcare Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8266411000001107,Ramipril 2.5mg capsules (Alpharma Limited) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8266411000001107,Ramipril 2.5mg capsules (Alpharma Limited),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8266411000001107,Ramipril 2.5mg capsules (Actavis UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8267111000001104,Ramipril 5mg capsules (Accord Healthcare Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8267111000001104,Ramipril 5mg capsules (Accord Healthcare Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8267111000001104,Ramipril 5mg capsules (Alpharma Limited) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8267111000001104,Ramipril 5mg capsules (Alpharma Limited),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8267111000001104,Ramipril 5mg capsules (Actavis UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8267511000001108,Ramipril 10mg capsules (Accord Healthcare Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8267511000001108,Ramipril 10mg capsules (Accord Healthcare Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8267511000001108,Ramipril 10mg capsules (Alpharma Limited) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8267511000001108,Ramipril 10mg capsules (Alpharma Limited),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8267511000001108,Ramipril 10mg capsules (Actavis UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8310711000001109,Captopril 10mg/5ml oral solution (Special Order) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8310711000001109,Captopril 10mg/5ml oral solution (Special Order),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8311111000001102,Captopril 10mg/5ml oral suspension (Special Order) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8311111000001102,Captopril 10mg/5ml oral suspension (Special Order),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8311611000001105,Captopril 1.25mg/5ml oral solution (Special Order) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8311611000001105,Captopril 1.25mg/5ml oral solution (Special Order),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8311911000001104,Captopril 11.25mg/5ml oral solution (Special Order) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8311911000001104,Captopril 11.25mg/5ml oral solution (Special Order),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8312211000001101,Captopril 1.25mg/5ml oral suspension (Special Order) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8312211000001101,Captopril 1.25mg/5ml oral suspension (Special Order),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8312311000001109,Captopril 11.25mg/5ml oral suspension (Special Order) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8312311000001109,Captopril 11.25mg/5ml oral suspension (Special Order),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
